"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers","country.code","lang1","lang2","lang3","lang4","lang5","lang6","lang7","lang8","lang9","lang10","lang11","total_plastic","gdp"
"152","Argentina",2019,"Cumbre Nevada",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"153","Argentina",2019,"Lami – Polimundi",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"154","Argentina",2019,"Dagatti",0,0,0,0,0,0,1,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"155","Argentina",2019,"GlaxoSmithKline",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"156","Argentina",2019,"Libus",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"157","Argentina",2019,"Fantasio",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"158","Argentina",2019,"Día",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"159","Argentina",2019,"El Pocillo",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"160","Argentina",2019,"Elf",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"161","Argentina",2019,"Elite",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"162","Argentina",2019,"Elvive",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"163","Argentina",2019,"Emeplas Srl",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"164","Argentina",2019,"De La Costa",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"165","Argentina",2019,"Gallo",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"166","Argentina",2019,"Fercola",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"167","Argentina",2019,"Dar",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"168","Argentina",2019,"Fresh Baggio",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"169","Argentina",2019,"Fronton",0,0,1,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"170","Argentina",2019,"Frontón",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"171","Argentina",2019,"Nikito",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"172","Argentina",2019,"Levité",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"173","Argentina",2019,"Kolynos",0,0,0,1,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"174","Argentina",2019,"Life + Quality",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"175","Argentina",2019,"Cremar",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"176","Argentina",2019,"Coto Cola",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"177","Argentina",2019,"Lumilagro",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"178","Argentina",2019,"Coto",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"179","Argentina",2019,"Naranpol",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"180","Argentina",2019,"Lubrax",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"181","Argentina",2019,"Matarazzo",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"182","Argentina",2019,"Mobil",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"183","Argentina",2019,"Magistral",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"184","Argentina",2019,"Compro",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"185","Argentina",2019,"Minerva",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"186","Argentina",2019,"Mc Cain",0,0,1,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"187","Argentina",2019,"Nian",0,1,0,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"188","Argentina",2019,"Miglobs",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"189","Argentina",2019,"Menoyo",0,0,0,0,1,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"190","Argentina",2019,"Meltra",0,0,0,0,0,0,0,1,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"191","Argentina",2019,"Lime",0,0,1,0,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"192","Argentina",2019,"Light",0,0,0,1,0,0,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"193","Argentina",2019,"Macucas",0,0,0,0,0,1,0,0,1,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"194","Argentina",2019,"fortex",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"195","Argentina",2019,"elvive",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"196","Argentina",2019,"turimar",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"197","Argentina",2019,"tregar",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"198","Argentina",2019,"h2o",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"199","Argentina",2019,"don remigio",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"200","Argentina",2019,"villa del sur",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"201","Argentina",2019,"villa vincencio",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"202","Argentina",2019,"vino toro",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"203","Argentina",2019,"wella",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"204","Argentina",2019,"doble cola",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"205","Argentina",2019,"dea",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"206","Argentina",2019,"danica",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"207","Argentina",2019,"cyndor",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"208","Argentina",2019,"cotar",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"209","Argentina",2019,"gigante",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"210","Argentina",2019,"taconni",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"211","Argentina",2019,"hellmas",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"212","Argentina",2019,"matarazo",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"213","Argentina",2019,"oral B",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"214","Argentina",2019,"nikito",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"215","Argentina",2019,"poet",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"216","Argentina",2019,"pritty",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"217","Argentina",2019,"muelita",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"218","Argentina",2019,"savora",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"219","Argentina",2019,"mil hojas",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"220","Argentina",2019,"cada dia",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"221","Argentina",2019,"melburn",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"222","Argentina",2019,"lia",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"223","Argentina",2019,"jaimito",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"224","Argentina",2019,"legitimo",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"225","Argentina",2019,"la fazenda",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"226","Argentina",2019,"secco",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"227","Argentina",2019,"serenisima",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"228","Argentina",2019,"la cumbre",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"229","Argentina",2019,"stella artois",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"230","Argentina",2019,"paladini",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"231","Argentina",2019,"jhonson",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"232","Argentina",2019,"terrabusi",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"233","Argentina",2019,"cepita",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"234","Argentina",2019,"ALKA",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"235","Argentina",2019,"brama",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"236","Argentina",2019,"LA CUMBRE",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"237","Argentina",2019,"La serenisima",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"238","Argentina",2019,"Bagley",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"239","Argentina",2019,"Lia",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"240","Argentina",2019,"SIERRA DE LOS ANDES",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"241","Argentina",2019,"SCHNEIDER",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"242","Argentina",2019,"Crowie",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"243","Argentina",2019,"MALBORO",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"244","Argentina",2019,"RENAULT",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"245","Argentina",2019,"QUILMES",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"246","Argentina",2019,"COLOSO",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"247","Argentina",2019,"McDonald's Corporation",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"248","Argentina",2019,"Mogul",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"249","Argentina",2019,"Colgate-Palmolive",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"250","Argentina",2019,"Parle",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"251","Argentina",2019,"Cerealitas",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"252","Argentina",2019,"PERVINOX",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"253","Argentina",2019,"Neval",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"254","Argentina",2019,"Sierra de los padres",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"255","Argentina",2019,"Kimberly-Clark",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"256","Argentina",2019,"blem",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"257","Argentina",2019,"BC",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"258","Argentina",2019,"baggio",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"259","Argentina",2019,"arcor",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"260","Argentina",2019,"amodil",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"261","Argentina",2019,"Desconocida",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"262","Argentina",2019,"Eco de los andes",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"263","Argentina",2019,"Emery",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"264","Argentina",2019,"Agua de las misiones",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"265","Argentina",2019,"Felpita",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"266","Argentina",2019,"Amodil",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"267","Argentina",2019,"URSELLA",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"268","Argentina",2019,"Twistos",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"269","Argentina",2019,"GRANIX",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"270","Argentina",2019,"Tremblay",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"271","Argentina",2019,"Todo Dia",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"272","Argentina",2019,"TRES LEONES",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"273","Argentina",2019,"Sussex",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"274","Argentina",2019,"Kaiser",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"275","Argentina",2019,"GUAYMALLEN",0,0,0,0,0,0,0,0,0,4,243,"032","Guaraní","Spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,5336,447754683615.225
"276","Australia",2019,"Woolworths Group",NA,NA,NA,NA,3,NA,NA,NA,3,1,5,"036","English",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1398349602956.35
"277","Australia",2019,"Grand Total",NA,NA,NA,NA,3,NA,NA,NA,3,1,5,"036","English",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1398349602956.35
"278","Bangladesh",2019,"Grand Total",0,NA,NA,16,NA,NA,NA,NA,16,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"279","Bangladesh",2019,"Danish",0,NA,NA,16,NA,NA,NA,NA,16,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"280","Bangladesh",2019,"Nestlé",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"281","Bangladesh",2019,"Unbranded",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"282","Bangladesh",2019,"Tiffin",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"283","Bangladesh",2019,"Sun light Battery",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"284","Bangladesh",2019,"SMC",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"285","Bangladesh",2019,"Pulse",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"286","Bangladesh",2019,"Pran",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"287","Bangladesh",2019,"Perfetti van Melle",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"288","Bangladesh",2019,"PepsiCo",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"289","Bangladesh",2019,"PT Mayora Indah Tbk",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"290","Bangladesh",2019,"Olympic",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"291","Bangladesh",2019,"Bashundhara",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"292","Bangladesh",2019,"Benson and Hedges",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"293","Bangladesh",2019,"Milky Nuts",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"294","Bangladesh",2019,"Lexus",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"295","Bangladesh",2019,"Ispahani Green Tea",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"296","Bangladesh",2019,"Good Luck",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"297","Bangladesh",2019,"Fruit fun",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"298","Bangladesh",2019,"Fresh",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"299","Bangladesh",2019,"Derby",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"300","Bangladesh",2019,"Dairy Milk",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"301","Bangladesh",2019,"CavinKare",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
"302","Bangladesh",2019,"Bombay Sweets",0,NA,NA,0,NA,NA,NA,NA,0,1,100,"050","Bengali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,351231654603.692
